SECCIÓN,CASILLA,DISTRITO,NO. MPO,MUNICIPIO,ACTA,PAN,PRI,PRD,PT,PVEM,PCP,PMC,MORENA,PNA SAN LUIS,PES,RSP,FXM,CI,"PAN,PRI,PRD,PCP","PAN,PRI,PRD","PAN,PRI,PCP","PAN,PRD,PCP","PRI,PRD,PCP","PAN,PRI","PAN,PRD","PAN,PCP","PRI,PRD","PRI,PCP","PRD,PCP","PT,PVEM",CNR,VTN,TOTAL,OBSERVACIONES
1116,C2,7.0,28.0,SAN LUIS POTOSÍ,11116C022807,56,20,4,8,149,1,12,22,5,4,3,3,2,4,6,0,0,0,1,1,0,0,3,0,32,0,1,337,
1116,C3,7.0,28.0,SAN LUIS POTOSÍ,11116C032807,64,19,0,18,169,2,7,29,0,1,8,5,1,3,8,3,0,0,2,0,0,0,0,0,26,0,7,372,
1116,C4,7.0,28.0,SAN LUIS POTOSÍ,11116C042807,53,19,0,17,172,1,4,9,1,0,3,3,0,1,3,1,0,0,0,1,0,0,0,0,37,0,8,333,
1116,C5,7.0,28.0,SAN LUIS POTOSÍ,11116C052807,73,13,2,16,146,1,11,19,0,4,7,4,1,5,4,0,0,0,1,0,0,0,0,0,27,2,4,340,
1116,C6,7.0,28.0,SAN LUIS POTOSÍ,11116C062807,77,33,4,13,167,0,10,23,3,3,7,0,1,5,2,1,0,0,1,0,0,0,0,0,25,0,14,389,
1116,C7,7.0,28.0,SAN LUIS POTOSÍ,11116C072807,61,34,7,14,172,2,8,9,4,5,4,2,0,9,4,1,0,0,0,0,0,0,0,0,20,0,9,365,
1116,C8,7.0,28.0,SAN LUIS POTOSÍ,11116C082807,79,26,2,11,139,2,11,21,1,2,3,0,4,5,6,0,0,0,0,0,0,0,0,0,21,0,11,344,
1117,B1,7.0,28.0,SAN LUIS POTOSÍ,11117B012807,126,87,4,4,92,1,5,25,2,1,3,3,0,13,0,0,0,0,0,0,0,0,0,0,12,0,5,383,
1117,C1,7.0,28.0,SAN LUIS POTOSÍ,11117C012807,95,74,2,10,103,1,7,31,1,0,1,3,1,6,3,0,0,0,2,0,0,0,1,0,15,1,7,364,
1117,C2,7.0,28.0,SAN LUIS POTOSÍ,11117C022807,260,62,2,11,68,2,4,23,1,0,1,0,3,3,7,0,0,0,3,0,0,0,0,0,0,0,6,456,
1117,C3,7.0,28.0,SAN LUIS POTOSÍ,11117C032807,166,74,6,5,83,0,6,5,3,0,1,0,10,4,1,0,0,0,0,0,0,0,0,0,14,0,6,384,
1117,C4,7.0,28.0,SAN LUIS POTOSÍ,11117C042807,164,45,1,9,96,1,5,29,2,0,1,1,2,10,5,0,0,0,4,0,0,0,0,0,7,1,5,388,
1117,C5,7.0,28.0,SAN LUIS POTOSÍ,11117C052807,182,74,4,8,87,1,4,24,1,1,3,1,4,12,1,0,0,0,6,1,0,1,0,0,18,2,8,443,
1118,B1,7.0,28.0,SAN LUIS POTOSÍ,11118B012807,73,66,1,15,111,1,4,29,1,1,5,2,1,6,5,0,0,0,6,1,0,0,1,0,15,0,11,355,
1118,C1,7.0,28.0,SAN LUIS POTOSÍ,11118C012807,51,68,3,11,98,2,2,43,2,0,2,0,0,6,2,1,0,0,3,0,1,0,0,0,13,0,8,316,
1118,C2,7.0,28.0,SAN LUIS POTOSÍ,11118C022807,86,46,8,15,109,0,4,38,0,3,3,1,1,3,4,3,0,7,0,0,0,0,0,0,5,2,11,349,
1119,B1,7.0,28.0,SAN LUIS POTOSÍ,11119B012807,82,25,1,11,77,2,9,34,2,0,2,2,2,4,4,0,0,0,4,1,1,0,0,0,8,0,11,282,
1119,C1,7.0,28.0,SAN LUIS POTOSÍ,11119C012807,88,15,1,11,80,1,5,31,0,5,3,0,1,5,0,2,0,0,6,0,1,0,0,0,0,0,9,264,
922,B1,8.0,28.0,SAN LUIS POTOSÍ,10922B012808,96,40,4,15,92,3,8,37,1,4,5,4,2,13,0,0,0,0,0,0,0,0,0,0,16,1,5,346,
922,C1,8.0,28.0,SAN LUIS POTOSÍ,10922C012808,78,49,4,7,10,2,7,43,3,5,6,6,3,6,3,0,0,0,6,0,1,0,0,0,6,1,9,255,
922,C2,8.0,28.0,SAN LUIS POTOSÍ,10922C022808,96,39,1,9,75,5,14,37,5,4,10,1,3,2,2,0,0,0,3,1,0,0,0,0,9,0,10,326,
923,B1,8.0,28.0,SAN LUIS POTOSÍ,10923B012808,46,23,9,5,41,0,4,23,3,4,6,3,1,2,4,0,1,0,0,0,1,0,0,0,3,0,2,181,
924,B1,8.0,28.0,SAN LUIS POTOSÍ,10924B012808,97,31,7,13,84,1,10,47,2,1,4,3,5,5,7,1,0,0,1,1,0,0,0,0,10,1,5,336,
924,C1,8.0,28.0,SAN LUIS POTOSÍ,10924C012808,101,31,5,9,80,4,10,49,3,1,5,3,0,8,6,0,0,0,6,1,0,0,0,0,10,3,3,338,
924,S1,8.0,28.0,SAN LUIS POTOSÍ,10924S012808,57,49,3,8,109,0,6,42,3,3,25,1,1,5,2,1,0,0,1,0,0,0,1,0,13,0,12,342,
933,B1,8.0,28.0,SAN LUIS POTOSÍ,10933B012808,136,40,3,16,117,3,18,57,7,8,2,6,2,9,4,0,0,0,1,0,0,0,0,0,6,2,10,447,
934,B1,8.0,28.0,SAN LUIS POTOSÍ,10934B012808,68,26,2,25,198,5,13,40,3,5,7,4,0,8,5,0,1,0,7,0,0,0,0,0,22,5,12,456,
934,C1,8.0,28.0,SAN LUIS POTOSÍ,10934C012808,68,39,8,15,188,2,8,49,2,4,6,3,6,4,2,0,0,0,2,0,0,0,0,0,24,1,15,446,
935,B1,8.0,28.0,SAN LUIS POTOSÍ,10935B012808,83,39,4,25,143,2,15,48,0,6,5,4,3,8,5,1,0,0,1,0,0,0,0,0,16,1,9,418,
935,C1,8.0,28.0,SAN LUIS POTOSÍ,10935C012808,93,41,6,22,128,1,22,45,4,2,6,2,0,8,7,0,0,0,2,1,0,0,0,0,23,2,16,431,
936,B1,8.0,28.0,SAN LUIS POTOSÍ,10936B012808,175,57,3,7,75,5,23,50,10,2,5,4,5,13,5,0,0,1,3,0,0,1,0,0,8,4,9,465,
936,C1,8.0,28.0,SAN LUIS POTOSÍ,10936C012808,210,69,3,15,62,5,16,51,3,6,13,5,6,11,6,2,0,0,1,0,0,0,0,0,7,2,8,501,
936,C2,8.0,28.0,SAN LUIS POTOSÍ,10936C022808,161,60,4,10,84,1,18,60,2,0,12,2,5,13,9,0,0,0,2,0,0,0,0,0,10,1,11,465,
936,C3,8.0,28.0,SAN LUIS POTOSÍ,10936C032808,201,66,3,11,68,2,20,53,4,3,5,3,0,0,17,0,0,0,0,0,0,0,0,0,10,0,8,474,
936,C4,8.0,28.0,SAN LUIS POTOSÍ,10936C042808,190,61,7,11,72,3,20,37,8,5,9,5,4,9,12,1,1,0,2,0,0,0,0,0,6,0,7,470,
937,B1,8.0,28.0,SAN LUIS POTOSÍ,10937B012808,87,28,5,14,126,0,15,56,3,4,9,2,8,8,4,0,0,0,3,0,0,0,0,0,11,0,10,393,
937,C1,8.0,28.0,SAN LUIS POTOSÍ,10937C012808,92,33,4,17,121,1,15,44,3,1,3,2,2,9,0,0,0,0,2,0,0,0,0,0,17,1,7,374,
938,B1,8.0,28.0,SAN LUIS POTOSÍ,10938B012808,61,34,1,15,95,2,10,40,5,2,5,2,6,1,4,0,0,0,3,0,0,0,0,0,11,0,11,308,
938,C1,8.0,28.0,SAN LUIS POTOSÍ,10938C012808,58,36,3,14,104,1,12,33,4,5,4,3,3,5,4,0,0,0,8,0,0,0,0,0,12,1,7,317,
939,B1,8.0,28.0,SAN LUIS POTOSÍ,10939B012808,74,40,5,13,92,1,14,38,4,4,6,1,6,2,2,0,0,0,1,1,0,0,0,0,12,1,10,327,
939,C1,8.0,28.0,SAN LUIS POTOSÍ,10939C012808,69,34,2,9,90,5,14,36,2,10,7,1,2,5,3,1,1,0,2,0,0,0,1,0,8,1,11,314,
939,C2,8.0,28.0,SAN LUIS POTOSÍ,10939C022808,78,34,4,19,75,3,23,47,2,3,3,3,3,1,6,0,0,0,4,0,0,0,0,0,5,0,7,320,
940,B1,8.0,28.0,SAN LUIS POTOSÍ,10940B012808,116,27,3,12,116,2,7,64,2,7,8,2,4,6,5,0,0,0,1,1,1,0,0,0,13,2,10,409,
940,C1,8.0,28.0,SAN LUIS POTOSÍ,10940C012808,112,51,1,20,120,4,11,50,2,5,4,1,3,13,3,0,0,0,1,0,0,1,0,0,12,1,6,421,
941,B1,8.0,28.0,SAN LUIS POTOSÍ,10941B012808,60,34,1,15,123,4,8,36,1,1,0,3,1,2,2,0,0,1,1,0,0,0,0,0,11,1,13,318,
941,C1,8.0,28.0,SAN LUIS POTOSÍ,10941C012808,47,25,3,14,111,3,12,57,3,1,3,3,3,4,1,0,0,0,2,0,0,0,0,0,7,0,4,303,
941,C2,8.0,28.0,SAN LUIS POTOSÍ,10941C022808,59,35,2,12,138,1,5,32,1,1,8,1,0,2,0,0,0,1,1,0,0,0,0,0,19,0,5,323,
942,B1,8.0,28.0,SAN LUIS POTOSÍ,10942B012808,36,23,3,11,146,0,8,24,1,0,8,3,3,1,3,0,0,0,0,0,0,0,0,0,15,0,15,300,ANULADA POR EL TESLP
942,C1,8.0,28.0,SAN LUIS POTOSÍ,10942C012808,32,18,4,18,158,1,12,27,5,2,1,1,1,3,1,1,0,0,0,0,1,0,0,0,17,2,6,311,
942,C2,8.0,28.0,SAN LUIS POTOSÍ,10942C022808,29,15,3,11,180,4,7,27,4,3,0,2,2,1,0,1,0,0,0,0,0,1,0,0,4,7,7,308,
943,B1,8.0,28.0,SAN LUIS POTOSÍ,10943B012808,32,18,3,7,172,2,5,29,3,0,6,1,2,5,0,0,0,0,1,0,0,0,0,0,28,4,6,324,
943,C1,8.0,28.0,SAN LUIS POTOSÍ,10943C012808,39,12,2,23,165,2,13,26,1,1,3,2,3,2,1,1,0,0,2,0,0,0,0,0,28,0,7,333,ANULADA POR EL TESLP
943,C2,8.0,28.0,SAN LUIS POTOSÍ,10943C022808,26,12,2,12,173,12,9,25,0,1,5,2,0,0,4,0,0,0,0,0,0,0,0,0,19,2,7,311,
943,C3,8.0,28.0,SAN LUIS POTOSÍ,10943C032808,28,17,1,10,174,0,7,24,0,1,10,3,4,3,1,0,0,0,1,0,0,0,0,0,22,0,11,317,
943,C4,8.0,28.0,SAN LUIS POTOSÍ,10943C042808,29,15,2,18,187,3,8,30,2,2,5,0,3,4,1,0,0,0,1,0,0,0,0,0,21,1,11,343,
943,C5,8.0,28.0,SAN LUIS POTOSÍ,10943C052808,36,11,5,14,179,0,7,38,0,3,4,0,2,3,0,0,0,0,0,1,0,0,0,0,23,0,5,331,
943,C6,8.0,28.0,SAN LUIS POTOSÍ,10943C062808,25,15,1,17,160,0,11,17,1,0,7,3,4,1,1,0,0,0,1,1,0,0,0,0,25,1,9,300,
943,C7,8.0,28.0,SAN LUIS POTOSÍ,10943C072808,31,14,1,16,172,0,7,17,1,2,12,1,1,0,2,0,0,0,0,2,0,0,0,0,31,0,5,315,
943,C8,8.0,28.0,SAN LUIS POTOSÍ,10943C082808,36,11,2,12,164,2,8,24,4,4,6,5,2,2,2,0,0,0,1,0,0,0,0,0,23,1,10,319,
943,C9,8.0,28.0,SAN LUIS POTOSÍ,10943C092808,36,14,2,4,162,0,8,29,1,2,9,1,1,0,0,0,0,0,1,2,0,0,0,0,25,0,6,303,
944,B1,8.0,28.0,SAN LUIS POTOSÍ,10944B012808,48,17,4,16,151,4,8,29,1,3,5,0,2,6,3,0,0,0,0,0,0,0,0,0,18,0,5,320,
944,C1,8.0,28.0,SAN LUIS POTOSÍ,10944C012808,51,17,1,19,134,2,6,29,2,3,5,1,2,2,0,1,0,0,1,3,0,0,0,0,37,2,14,332,
944,C2,8.0,28.0,SAN LUIS POTOSÍ,10944C022808,47,24,3,17,167,3,10,19,2,5,2,0,0,0,0,7,0,0,0,0,0,0,0,0,17,0,12,335,ANULADA POR EL TESLP
944,C3,8.0,28.0,SAN LUIS POTOSÍ,10944C032808,48,13,4,11,131,1,23,32,1,3,8,3,3,2,4,1,0,0,1,2,0,0,0,0,21,0,12,324,ANULADA POR EL TESLP
944,C4,8.0,28.0,SAN LUIS POTOSÍ,10944C042808,35,21,4,10,169,1,12,43,1,2,3,4,4,8,4,0,0,1,1,0,0,0,0,0,13,1,9,346,
945,B1,8.0,28.0,SAN LUIS POTOSÍ,10945B012808,33,22,13,14,177,0,5,27,1,4,5,1,2,3,1,0,0,0,1,0,0,0,0,0,16,1,14,340,
945,C1,8.0,28.0,SAN LUIS POTOSÍ,10945C012808,46,25,1,16,144,1,6,26,3,2,1,0,2,2,6,6,0,0,0,0,0,0,0,0,18,0,4,309,
946,B1,8.0,28.0,SAN LUIS POTOSÍ,10946B012808,53,16,5,9,108,1,9,30,8,1,3,1,4,6,2,0,0,0,0,0,0,1,1,0,10,0,11,279,
946,C1,8.0,28.0,SAN LUIS POTOSÍ,10946C012808,44,20,5,4,113,3,15,27,1,1,5,2,1,5,3,2,0,0,2,0,0,0,0,0,11,0,6,270,
947,B1,8.0,28.0,SAN LUIS POTOSÍ,10947B012808,154,47,7,9,106,14,49,5,4,6,7,4,6,7,0,0,0,1,0,0,0,0,0,0,9,0,7,442,
947,C1,8.0,28.0,SAN LUIS POTOSÍ,10947C012808,123,39,3,10,115,2,24,48,3,5,10,3,1,7,8,0,0,1,4,0,0,0,0,0,7,1,7,421,
947,C2,8.0,28.0,SAN LUIS POTOSÍ,10947C022808,108,34,8,7,107,1,18,58,3,3,4,3,2,4,2,0,0,0,4,0,0,0,0,0,18,1,19,404,
947,C3,8.0,28.0,SAN LUIS POTOSÍ,10947C032808,113,49,6,9,102,2,17,48,2,3,7,4,2,7,8,0,0,0,2,0,0,0,0,0,14,3,10,408,
947,C4,8.0,28.0,SAN LUIS POTOSÍ,10947C042808,109,37,5,14,122,0,17,50,4,6,5,6,7,6,6,2,2,0,2,0,0,0,0,0,15,2,6,423,
947,C5,8.0,28.0,SAN LUIS POTOSÍ,10947C052808,122,35,8,18,99,1,26,53,2,4,6,0,6,7,5,0,0,0,1,1,0,0,0,0,20,3,3,420,
947,S1,8.0,28.0,SAN LUIS POTOSÍ,10947S012808,77,37,5,13,151,0,8,54,3,6,30,3,3,4,10,0,0,0,3,2,1,0,0,0,28,2,12,452,
948,B1,8.0,28.0,SAN LUIS POTOSÍ,10948B012808,79,37,5,5,90,6,16,51,7,5,3,2,5,4,2,0,0,0,0,0,0,0,0,0,10,0,5,332,
948,C1,8.0,28.0,SAN LUIS POTOSÍ,10948C012808,89,34,6,14,110,2,12,40,6,8,4,3,4,8,8,0,0,0,1,0,0,0,0,0,12,0,6,367,
949,B1,8.0,28.0,SAN LUIS POTOSÍ,10949B012808,54,18,1,6,88,2,10,28,4,2,5,2,1,1,5,0,0,0,2,0,0,0,0,0,16,0,10,255,
949,C1,8.0,28.0,SAN LUIS POTOSÍ,10949C012808,45,23,1,8,100,3,8,35,2,2,6,1,1,0,3,0,0,0,2,0,0,0,0,0,12,1,6,259,
950,B1,8.0,28.0,SAN LUIS POTOSÍ,10950B012808,74,40,3,12,85,4,11,49,3,2,10,1,2,8,5,0,0,0,3,0,0,1,0,0,18,0,4,335,
950,C1,8.0,28.0,SAN LUIS POTOSÍ,10950C012808,95,31,4,10,82,4,12,30,3,2,2,2,5,2,4,0,0,4,0,0,0,0,0,0,5,0,6,303,
950,C2,8.0,28.0,SAN LUIS POTOSÍ,10950C022808,70,38,6,10,112,0,11,30,2,2,4,3,2,6,5,0,0,0,0,0,0,1,0,0,9,3,5,319,
952,B1,8.0,28.0,SAN LUIS POTOSÍ,10952B012808,84,35,7,13,130,2,17,40,1,8,5,3,6,13,0,0,0,0,0,0,0,0,0,0,6,0,8,378,
952,C1,8.0,28.0,SAN LUIS POTOSÍ,10952C012808,120,26,5,21,112,4,16,35,5,3,5,6,3,5,3,0,0,0,1,0,0,0,0,1,10,2,5,388,
953,B1,8.0,28.0,SAN LUIS POTOSÍ,10953B012808,119,32,1,11,86,2,19,45,3,3,4,2,1,6,3,0,0,0,3,0,0,1,0,0,14,1,8,364,
953,C1,8.0,28.0,SAN LUIS POTOSÍ,10953C012808,126,39,3,10,100,0,7,37,8,3,4,3,2,4,8,0,0,0,6,1,0,0,0,0,16,0,3,380,
953,C2,8.0,28.0,SAN LUIS POTOSÍ,10953C022808,112,37,1,10,98,4,15,38,3,2,7,2,1,6,10,0,0,0,3,3,0,0,0,0,14,0,6,372,
953,C3,8.0,28.0,SAN LUIS POTOSÍ,10953C032808,89,48,4,20,86,2,7,29,5,3,7,0,1,2,5,1,0,0,4,0,0,0,0,0,10,0,3,326,
954,B1,8.0,28.0,SAN LUIS POTOSÍ,10954B012808,24,10,2,6,158,1,4,24,0,0,3,0,3,2,0,0,0,0,1,0,0,0,0,0,21,0,1,260,
954,C1,8.0,28.0,SAN LUIS POTOSÍ,10954C012808,24,9,3,7,149,2,4,16,0,0,1,3,0,0,2,0,0,0,1,0,0,0,0,0,27,0,11,259,
955,B1,8.0,28.0,SAN LUIS POTOSÍ,10955B012808,44,17,4,27,193,2,14,29,0,3,9,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,7,354,
955,C1,8.0,28.0,SAN LUIS POTOSÍ,10955C012808,48,14,7,25,199,4,6,28,1,2,4,1,0,2,2,0,0,0,2,0,0,0,0,0,16,3,4,368,
955,C2,8.0,28.0,SAN LUIS POTOSÍ,10955C022808,23,18,2,18,196,0,9,31,2,2,6,2,2,0,2,0,0,0,0,0,0,0,0,25,0,0,8,346,
955,C3,8.0,28.0,SAN LUIS POTOSÍ,10955C032808,35,4,1,15,200,4,2,33,3,3,13,3,0,2,0,0,0,0,0,0,0,0,0,0,29,2,9,358,
955,C4,8.0,28.0,SAN LUIS POTOSÍ,10955C042808,35,18,2,23,181,2,8,34,2,4,8,0,1,1,1,0,0,0,0,1,0,0,0,0,0,17,8,346,
955,C5,8.0,28.0,SAN LUIS POTOSÍ,10955C052808,35,17,1,23,192,2,9,33,1,2,5,1,1,3,2,0,0,0,2,0,0,0,0,0,14,0,8,351,
955,C6,8.0,28.0,SAN LUIS POTOSÍ,10955C062808,35,18,2,15,177,0,4,32,0,1,7,2,0,2,0,3,0,0,0,0,0,0,0,0,18,1,3,320,
955,C7,8.0,28.0,SAN LUIS POTOSÍ,10955C072808,35,13,2,24,168,1,9,27,3,5,5,2,0,1,2,0,0,0,2,0,0,0,1,0,8,2,7,317,
955,C8,8.0,28.0,SAN LUIS POTOSÍ,10955C082808,43,8,3,19,178,2,13,26,0,4,3,0,1,2,4,0,0,0,2,0,0,0,0,0,24,0,9,341,
955,C9,8.0,28.0,SAN LUIS POTOSÍ,10955C092808,35,19,3,16,176,1,10,33,2,1,6,1,2,2,1,0,1,0,0,1,0,0,1,0,9,1,6,327,
956,B1,8.0,28.0,SAN LUIS POTOSÍ,10956B012808,31,10,1,15,142,2,6,27,2,0,2,2,4,4,3,1,0,0,1,0,0,0,0,0,20,2,6,281,
956,C1,8.0,28.0,SAN LUIS POTOSÍ,10956C012808,31,12,4,13,130,2,6,27,1,0,4,3,6,2,2,0,0,0,1,0,1,0,0,0,28,0,8,281,
957,B1,8.0,28.0,SAN LUIS POTOSÍ,10957B012808,14,14,3,18,213,3,5,17,1,1,6,2,0,0,2,0,0,0,0,0,0,0,0,0,17,0,8,324,
957,C1,8.0,28.0,SAN LUIS POTOSÍ,10957C012808,26,12,3,18,215,4,7,30,3,3,9,0,2,1,1,1,0,0,0,0,0,0,0,0,15,2,6,358,
958,B1,8.0,28.0,SAN LUIS POTOSÍ,10958B012808,37,23,0,28,185,0,9,24,1,2,13,0,4,2,4,0,0,0,3,0,2,0,0,0,13,1,7,358,
958,C1,8.0,28.0,SAN LUIS POTOSÍ,10958C012808,48,20,5,17,180,0,5,28,2,0,8,1,0,10,0,0,0,0,0,0,0,0,0,0,16,1,9,350,
959,B1,8.0,28.0,SAN LUIS POTOSÍ,10959B012808,98,33,3,14,82,0,11,51,0,1,5,6,2,9,0,7,0,0,1,0,0,0,0,0,16,4,12,355,
959,C1,8.0,28.0,SAN LUIS POTOSÍ,10959C012808,119,46,7,11,82,0,19,43,3,3,3,1,0,2,4,0,0,0,1,0,0,0,0,0,9,1,10,364,
959,C2,8.0,28.0,SAN LUIS POTOSÍ,10959C022808,108,39,2,13,88,3,14,57,5,0,5,1,4,6,0,0,0,0,0,0,0,0,0,0,8,0,8,361,
959,C3,8.0,28.0,SAN LUIS POTOSÍ,10959C032808,117,39,1,13,89,2,17,27,6,0,6,5,0,3,4,0,0,3,0,0,0,0,0,0,11,1,14,358,
960,B1,8.0,28.0,SAN LUIS POTOSÍ,10960B012808,63,26,7,9,107,3,10,34,1,1,1,0,6,7,4,2,0,0,0,1,0,0,0,0,14,1,6,303,
960,C1,8.0,28.0,SAN LUIS POTOSÍ,10960C012808,72,24,3,11,90,1,14,26,1,4,5,3,2,4,2,0,0,0,0,0,1,0,0,0,15,1,11,290,
961,B1,8.0,28.0,SAN LUIS POTOSÍ,10961B012808,131,41,8,11,118,7,24,50,9,4,6,2,7,7,5,0,0,0,0,0,0,0,0,0,12,0,14,456,
961,C1,8.0,28.0,SAN LUIS POTOSÍ,10961C012808,130,39,8,14,125,2,25,53,8,5,2,1,3,6,7,2,0,0,2,1,0,0,0,0,11,3,8,455,
961,C2,8.0,28.0,SAN LUIS POTOSÍ,10961C022808,135,37,7,12,109,3,23,62,9,3,9,5,5,6,3,0,0,0,5,0,1,0,0,0,25,2,13,474,
961,C3,8.0,28.0,SAN LUIS POTOSÍ,10961C032808,131,36,6,12,126,2,22,57,7,6,9,4,7,4,4,0,0,0,1,1,0,0,0,0,10,1,7,453,
961,C4,8.0,28.0,SAN LUIS POTOSÍ,10961C042808,119,43,4,13,125,0,12,58,9,1,9,4,4,10,9,0,0,0,1,0,0,0,0,0,14,0,4,439,
961,C5,8.0,28.0,SAN LUIS POTOSÍ,10961C052808,113,54,7,14,178,5,14,56,2,2,10,4,8,6,9,0,0,0,0,1,0,0,0,0,15,1,10,509,
962,B1,8.0,28.0,SAN LUIS POTOSÍ,10962B012808,49,12,5,13,161,1,8,18,0,1,3,2,1,2,1,0,0,0,2,0,0,0,0,0,25,0,8,312,
962,C1,8.0,28.0,SAN LUIS POTOSÍ,10962C012808,39,19,5,10,150,3,4,27,1,2,2,3,2,5,1,0,0,0,1,0,0,0,0,0,15,0,8,297,
963,B1,8.0,28.0,SAN LUIS POTOSÍ,10963B012808,31,9,3,20,171,1,1,23,0,1,2,2,1,1,2,1,0,0,5,0,0,0,0,0,21,0,8,303,
963,C1,8.0,28.0,SAN LUIS POTOSÍ,10963C012808,16,17,0,22,165,1,4,16,2,0,1,0,1,2,1,0,0,0,2,0,0,0,1,0,24,0,12,287,
964,B1,8.0,28.0,SAN LUIS POTOSÍ,10964B012808,27,9,2,17,145,2,6,19,1,2,2,0,2,0,3,0,0,0,1,0,0,0,0,0,17,1,4,260,
964,C1,8.0,28.0,SAN LUIS POTOSÍ,10964C012808,31,10,3,6,143,3,3,30,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,25,2,7,269,
965,B1,8.0,28.0,SAN LUIS POTOSÍ,10965B012808,35,21,1,20,161,4,6,34,1,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,20,4,0,320,
965,C1,8.0,28.0,SAN LUIS POTOSÍ,10965C012808,24,16,1,15,154,2,18,58,3,4,6,5,0,1,1,0,0,0,1,1,0,0,0,0,12,0,12,334,
965,C2,8.0,28.0,SAN LUIS POTOSÍ,10965C022808,22,9,2,11,166,2,6,24,3,1,5,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,11,266,
965,C3,8.0,28.0,SAN LUIS POTOSÍ,10965C032808,27,14,2,19,178,3,9,18,2,1,3,2,4,3,3,0,0,0,0,0,0,0,0,0,13,0,10,311,
965,C4,8.0,28.0,SAN LUIS POTOSÍ,10965C042808,22,15,5,11,159,1,8,29,1,1,7,1,2,2,1,0,0,0,0,0,0,0,0,0,21,1,2,289,
965,C5,8.0,28.0,SAN LUIS POTOSÍ,10965C052808,40,13,3,13,186,2,8,28,2,1,10,0,4,4,2,0,0,0,2,0,0,0,0,0,22,0,4,344,
965,C6,8.0,28.0,SAN LUIS POTOSÍ,10965C062808,28,9,6,14,186,3,10,24,2,2,6,2,0,0,2,0,0,0,1,0,0,0,0,0,19,0,8,322,
965,C7,8.0,28.0,SAN LUIS POTOSÍ,10965C072808,30,11,4,17,164,1,9,24,2,2,5,0,1,5,2,0,0,0,0,0,0,0,0,0,4,1,4,286,
965,C8,8.0,28.0,SAN LUIS POTOSÍ,10965C082808,42,17,4,12,185,1,8,27,1,3,2,1,1,1,1,1,0,0,2,0,0,0,0,0,15,0,7,331,
965,C9,8.0,28.0,SAN LUIS POTOSÍ,10965C092808,34,9,3,17,184,1,3,23,1,1,3,1,3,3,0,0,0,0,1,0,0,1,0,0,20,1,11,320,
965,C10,8.0,28.0,SAN LUIS POTOSÍ,10965C102808,25,13,4,16,193,2,6,29,1,2,10,1,4,3,1,0,0,0,1,0,0,0,0,0,16,3,7,337,
965,C11,8.0,28.0,SAN LUIS POTOSÍ,10965C112808,20,8,2,14,166,1,10,30,2,3,8,0,2,0,0,0,0,0,1,0,0,0,0,0,9,0,12,288,
965,C12,8.0,28.0,SAN LUIS POTOSÍ,10965C122808,52,13,2,28,168,2,3,22,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,307,
965,C13,8.0,28.0,SAN LUIS POTOSÍ,10965C132808,25,14,4,15,165,3,15,22,2,0,10,0,0,2,4,1,0,0,3,0,1,0,0,0,24,1,9,320,
966,B1,8.0,28.0,SAN LUIS POTOSÍ,10966B012808,27,30,7,18,170,4,11,33,1,5,2,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,6,322,
966,C1,8.0,28.0,SAN LUIS POTOSÍ,10966C012808,35,18,4,21,151,1,11,23,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,18,2,11,304,
967,B1,8.0,28.0,SAN LUIS POTOSÍ,10967B012808,40,17,6,20,159,2,11,44,2,2,2,0,3,0,3,0,0,1,1,0,0,0,0,0,16,1,11,341,
967,C1,8.0,28.0,SAN LUIS POTOSÍ,10967C012808,41,12,2,13,186,2,8,32,6,4,4,0,1,4,3,0,0,0,1,0,0,0,0,0,15,0,10,344,
967,C2,8.0,28.0,SAN LUIS POTOSÍ,10967C022808,50,19,2,13,174,2,9,51,0,0,1,0,2,2,0,0,0,0,3,0,0,0,0,0,16,0,5,349,
967,C3,8.0,28.0,SAN LUIS POTOSÍ,10967C032808,30,20,1,16,157,1,10,44,0,0,7,1,0,3,1,0,1,0,0,1,0,0,0,0,11,0,15,319,
967,C4,8.0,28.0,SAN LUIS POTOSÍ,10967C042808,49,21,3,13,164,1,5,33,1,1,10,1,3,3,4,1,0,5,0,0,0,0,0,0,21,0,16,355,
968,B1,8.0,28.0,SAN LUIS POTOSÍ,10968B012808,63,23,3,18,143,1,10,32,1,3,5,1,0,4,3,1,0,0,0,0,0,0,0,0,15,0,9,335,
968,C1,8.0,28.0,SAN LUIS POTOSÍ,10968C012808,62,16,1,19,115,2,10,33,0,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,16,1,9,291,
969,B1,8.0,28.0,SAN LUIS POTOSÍ,10969B012808,91,39,2,11,118,7,8,47,6,1,2,2,7,4,3,0,0,0,1,2,0,0,0,0,14,0,11,376,
969,C1,8.0,28.0,SAN LUIS POTOSÍ,10969C012808,87,35,3,13,109,2,21,48,3,2,7,3,1,5,5,1,0,0,4,1,0,0,0,0,14,0,6,370,
